pacany-sialala,0.1,0.7425122932498882,0.27388535031847133,0.35537190082644626,0.30935251798561153
pacany-sialala,0.2,0.6186857398301296,0.21839080459770116,0.5234159779614325,0.308191403081914
pacany-sialala,0.30000000000000004,0.8247653106839518,0.4337899543378995,0.26170798898071623,0.32646048109965636
pacany-sialala,0.4,0.5234689316048279,0.17543859649122806,0.5234159779614325,0.2627939142461964
pacany-sialala,0.5,0.4613321412606169,0.20184135977337112,0.7851239669421488,0.3211267605633803 
pacany-sialala,0.6,0.75592311130979,0.2805755395683453,0.32231404958677684,0.3 
pacany-sialala,0.7,0.8077782744747429,0.36099585062240663,0.2396694214876033,0.28807947019867547
pacany-sialala,0.7999999999999999,0.6160035762181493,0.25542406311637084,0.7134986225895317,0.37618010167029775
pacany-sialala,0.8999999999999999,0.7854269110415736,0.3379501385041551,0.33608815426997246,0.3370165745856354 
pacany-sialala,0.9999999999999999,0.5623603039785426,0.19625246548323472,0.5482093663911846,0.28903413217138707
