pacany-sialala,0.1,0.83,0.2916666666666667,1.0,0.45161290322580644
pacany-sialala,0.2,0.93,0.0,0.0,0.0
pacany-sialala,0.30000000000000004,0.94,0.5454545454545454,0.8571428571428571,0.6666666666666665
pacany-sialala,0.4,0.89,0.3888888888888889,1.0,0.56
pacany-sialala,0.5,0.93,0.0,0.0,0.0  
pacany-sialala,0.6,0.94,0.5384615384615384,1.0,0.7000000000000001
pacany-sialala,0.7,0.96,0.6666666666666666,0.8571428571428571,0.75
pacany-sialala,0.7999999999999999,0.92,0.4666666666666667,1.0,0.6363636363636364
pacany-sialala,0.8999999999999999,0.95,0.5833333333333334,1.0,0.7368421052631579
pacany-sialala,0.9999999999999999,0.94,0.5384615384615384,1.0,0.7000000000000001
