pacany-sialala,0.1,0.93,0.0,0.0,0.0
pacany-sialala,0.2,0.93,0.0,0.0,0.0
pacany-sialala,0.30000000000000004,0.93,0.0,0.0,0.0
pacany-sialala,0.4,0.96,0.8,0.5714285714285714,0.6666666666666666
pacany-sialala,0.5,0.95,0.6666666666666666,0.5714285714285714,0.6153846153846153
pacany-sialala,0.6,0.95,0.6666666666666666,0.5714285714285714,0.6153846153846153
pacany-sialala,0.7,0.94,0.6,0.42857142857142855,0.5
pacany-sialala,0.7999999999999999,0.96,0.8,0.5714285714285714,0.6666666666666666
pacany-sialala,0.8999999999999999,0.96,0.8,0.5714285714285714,0.6666666666666666
pacany-sialala,0.9999999999999999,0.95,0.75,0.42857142857142855,0.5454545454545454
